movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,War,Musical,Documentary,Western,Film-Noir,movie_Year,mean_rating,reviews_count
87096,Group Sex (2010),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2.5,1
87115,"Speed Of Thought, The (2011)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,3.5,1
87166,Stolen (Stolen Lives) (2009),0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2009,3.0,1
87179,"Sisters, The (1938)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1938,3.0,1
87181,"Double Hour, The (La doppia ora) (2009)",0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2009,4.0,2
87192,Attack the Block (2011),0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2011,3.5,8
87197,Let the Bullets Fly (2010),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,3.0,1
87210,Wake (2009),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,1.5,1
87222,Kung Fu Panda 2 (2011),1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2011,3.77,11
87232,X-Men: First Class (2011),1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2011,3.66,28
87234,Submarine (2010),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,4.25,2
87260,Raffles (1930),1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1930,3.0,1
87270,"Other Woman, The (2009)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,3.5,1
87298,Everything Must Go (2010),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.75,2
87302,Red White & Blue (2010),0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2010,0.5,1
87304,Beginners (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,4.0,2
87306,Super 8 (2011),0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2011,3.29,12
87314,Lottery Ticket (2010),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1.5,1
87405,Daydream Nation (2010),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.0,2
87430,Green Lantern (2011),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2011,2.5,8
87469,Cinema Verite (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
87471,"Yoo-Hoo, Mrs. Goldberg (2009)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,2.5,1
87483,Mr. Popper's Penguins (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.75,4
87485,Bad Teacher (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.33,6
87520,Transformers: Dark of the Moon (2011),1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2011,2.58,6
87522,Larry Crowne (2011),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.5,1
87529,Your Highness (2011),1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,2.5,3
87547,Hand Gun (1994),0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1994,1.5,1
87558,When Ladies Meet (1933),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,4.0,1
87660,Too Big to Fail (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.5,1
87785,Takers (2010),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2010,3.33,3
87867,Zookeeper (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,3
87869,Horrible Bosses (2011),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,3.62,13
87876,Cars 2 (2011),1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,3.33,3
87911,I Am You (In Her Skin) (2009),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2009,4.0,1
87921,"Ward, The (2010)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010,3.0,1
87930,Page One: Inside the New York Times (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,4.0,1
87971,Anton Chekhov's The Duel (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.0,1
87973,"Betrayed, The (2009)",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2009,2.5,1
87975,Burn Notice: The Fall of Sam Axe (2011),0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2011,3.0,1
88005,Laws of Gravity (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.5,1
88042,Cornered (1945),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1945,3.5,1
88094,Upside Down: The Creation Records Story (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,3.5,1
88118,"Perfect Host, The (2010)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2010,2.67,3
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2011,4.05,28
88127,Conan O'Brien Can't Stop (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.5,1
88129,Drive (2011),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2011,3.75,18
88131,Love Crime (Crime d'amour) (2010),0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2010,4.25,2
88140,Captain America: The First Avenger (2011),1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2011,3.85,20
88163,"Crazy, Stupid, Love. (2011)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.96,13
88179,One Day (2011),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.33,3
88235,"Guard, The (2011)",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,3.5,6
88237,Griff the Invisible (2011),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.0,1
88248,Quarantine 2: Terminal (2011),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2011,4.0,2
88278,Phantom (1922),0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1922,2.0,1
88356,"Smurfs, The (2011)",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.0,1
88405,Friends with Benefits (2011),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.07,15
88515,Blitz (2011),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2011,3.33,3
88566,Mysteries of Lisbon (Mistérios de Lisboa) (2010),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2010,3.0,1
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2010,3.0,2
88595,"Temptress, The (1926)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1926,5.0,1
88599,Come Undone (Cosa voglio di più) (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.0,1
88640,Rapt (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,2.75,2
88646,"Cairo Station (a.k.a. Iron Gate, The) (Bab el hadid) (1958)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1958,4.5,1
88672,Our Idiot Brother (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.75,4
88744,Rise of the Planet of the Apes (2011),0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2011,3.75,20
88746,Terri (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.0,1
88785,"Change-Up, The (2011)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.25,4
88810,"Help, The (2011)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.0,16
88812,30 Minutes or Less (2011),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,3.5,3
88818,Bulldog Drummond (1929),0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1929,2.5,1
88837,"Trotsky, The (2009)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1.0,1
88839,Anthony Zimmer (2005),0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2005,3.0,1
88886,Blues Harp (1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,3.0,1
88901,"Bulli: Cooking in Progress, El (2011)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.0,1
88932,Final Destination 5 (2011),0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2011,3.5,1
88934,"Lovely, Still (2008)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,1.5,1
88950,"Conspirator, The (2010)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.33,3
88954,"Very Harold & Kumar 3D Christmas, A (2011)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.3,5
88991,Queen to Play (Joueuse) (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,2.5,1
89000,Carancho (2010),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2010,3.5,1
89028,Don't Be Afraid of the Dark (2010),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010,3.5,1
89030,Fright Night (2011),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,2.86,7
89039,Another Earth (2011),0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2011,3.5,2
89045,Rocky VI (1986),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,5.0,1
89047,Hesher (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,4.0,2
89060,Cold Prey (Fritt Vilt) (2006),0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2006,3.0,1
89072,Stake Land (2010),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,3.5,2
89074,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.12,4
89085,"Debt, The (2011)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.17,3
89087,Colombiana (2011),1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2011,2.6,5
89090,Bill Cunningham New York (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,4.0,1
89102,Freakonomics (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2.5,1
89118,"Skin I Live In, The (La piel que habito) (2011)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.88,4
89139,"Lodger, The (2009)",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2009,1.0,1
89162,Phil Ochs: There But for Fortune (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2010,3.5,1
89164,Good Neighbours (a.k.a. Good Neighbors) (2010),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010,2.5,1
89170,"Winning Season, The (2009)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,3.0,1
89190,Conan the Barbarian (2011),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
89203,Magic Trip (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,1.5,1
89260,Project Nim (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,4.5,1
89302,Page Eight (2011),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.5,1
89305,"Inbetweeners Movie, The (2011)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
89343,Red State (2011),0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2011,3.17,3
89369,"Better Life, A (2011)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.5,2
89388,I Don't Know How She Does It (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
89470,Contagion (2011),0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2011,3.5,6
89472,We Have a Pope (Habemus Papam) (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.0,1
89480,Sleeping Beauty (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.17,3
89490,Straw Dogs (2011),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.0,2
89492,Moneyball (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.06,17
89506,"Appeared, The (Aparecidos) (2007)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2007,2.5,1
89535,"Havre, Le (2011)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.5,1
89582,Cold Fish (Tsumetai nettaigyo) (2010),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2010,3.5,2
89629,Point Blank (À bout portant) (2010),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2010,3.62,4
89638,Nothing Personal (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,2.5,1
89722,"Horrible Way to Die, A (2010)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010,1.0,1
89745,"Avengers, The (2012)",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2012,3.95,41
89747,Taxi! (1932),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1932,3.0,1
89753,Tinker Tailor Soldier Spy (2011),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2011,3.83,9
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.5,1
89761,"Dangerous Method, A (2011)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.17,3
89767,My Name Is Julia Ross (1945),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1945,4.0,1
89774,Warrior (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.88,8
89780,Sherlock Holmes (2010),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,1.5,1
89804,"Ides of March, The (2011)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.43,7
89837,Kill List (2011),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2011,3.62,4
89840,Killer Elite (2011),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2011,3.42,6
89844,"Dukes, The (2007)",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2007,2.0,1
89862,Bellflower (2011),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2011,1.0,1
89864,50/50 (2011),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.68,14
89877,Main Street (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,1.0,1
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.5,1
89904,The Artist (2011),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.42,6
89945,BlinkyTM (2011),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2011,4.0,1
89965,Song of the Exile (Ke tu qiu hen) (1990),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,2.5,1
90057,Take Shelter (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.0,1
90090,"Game of Death, The (Le Jeu de la Mort) (2010)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,3.0,1
90249,Real Steel (2011),0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2011,3.43,7
90266,Buck (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.25,2
90341,Catching Hell (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.5,1
90343,Footloose (2011),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2011,4.5,1
90345,"Thing, The (2011)",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2011,3.7,5
90353,Beautiful Boy (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.0,1
90357,Tyrannosaur (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.0,1
90371,"Killer Is Loose, The (1956)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1956,3.0,1
90374,Martha Marcy May Marlene (2011),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011,4.0,2
90376,We Need to Talk About Kevin (2011),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.0,3
90378,Tabloid (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,3.5,2
90384,Behind Enemy Lines II: Axis of Evil (2006),0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2006,2.0,1
90403,"Three Musketeers, The (2011)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,2.67,3
90405,In Time (2011),0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2011,3.42,12
90413,Oranges and Sunshine (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.5,1
90421,Brighton Rock (2010),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2010,4.0,1
90428,Margaret (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,3
90430,Carnage (2011),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.3,5
90434,Assassination Games (2011),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2011,2.5,1
90439,Margin Call (2011),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.62,4
90474,Polisse (2011),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2011,2.5,1
90522,Johnny English Reborn (2011),1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.5,2
90524,Abduction (2011),0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2011,3.25,2
90528,This Must Be the Place (2011),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2011,1.5,1
90531,Shame (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.75,2
90574,Nora's Will (Cinco días sin Nora) (2008),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,3.0,1
90576,What's Your Number? (2011),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.5,1
90578,Dream House (2011),0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2011,2.5,1
90592,How to Die in Oregon (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.5,1
90600,Headhunters (Hodejegerne) (2011),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2011,3.25,4
90603,Batman: Year One (2011),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,4.12,4
90620,Mulan (2009),1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2009,3.0,1
90624,Machine Gun Preacher (2011),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,3.25,2
90645,Anonymous (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.5,1
90647,Puss in Boots (2011),1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,3.4,5
90717,Tower Heist (2011),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,3.4,5
90719,J. Edgar (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,2
90738,"Double, The (2011)",0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2011,4.0,1
90746,"Adventures of Tintin, The (2011)",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2011,3.54,12
90751,"Son of No One, The (2011)",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2011,2.0,1
90753,Undertow (Contracorriente) (2009),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,3.0,1
90809,Tomboy (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
90817,Cobra Woman (1944),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1944,1.5,1
90863,George Harrison: Living in the Material World (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.5,1
90866,Hugo (2011),0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2011,3.72,9
90868,Higher Ground (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.5,1
90870,Trespass (2011),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2011,4.0,1
90888,Immortals (2011),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2011,2.5,2
90890,Jack and Jill (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.0,4
90899,"People vs. George Lucas, The (2010)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,3.5,1
90916,Setup (Set Up) (2011),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2011,4.0,1
90929,House of Tolerance (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.0,1
90933,"Deep Blue Sea, The (2011)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,2.83,3
90939,11-11-11 (11-11-11: The Prophecy) (2011),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,3.5,1
90943,Into the Abyss (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.5,1
90947,"Oslo, August 31st (Oslo, 31. august) (2011)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.5,2
91007,I Want to Be a Soldier (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.0,1
91010,Another Happy Day (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.0,1
91026,Fright (1972),0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1972,3.0,1
91031,Wichita (1955),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1955,3.5,1
91035,Wuthering Heights (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
91037,From Beyond the Grave (Creatures) (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1974,3.5,1
91077,"Descendants, The (2011)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.0,8
91079,Like Crazy (2011),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.0,1
91094,"Muppets, The (2011)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,3.25,4
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.5,6
91126,War Horse (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011,3.75,2
91128,"Rum Diary, The (2011)",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011,3.5,4
91134,My Week with Marilyn (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
91137,Stanley and Livingstone (1939),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1939,3.0,1
91273,Bunraku (2010),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2010,3.5,1
91290,Sarah's Key (Elle s'appelait Sarah) (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.5,1
91325,Extremely Loud and Incredibly Close (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.0,2
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2.5,1
91360,Sing Your Song (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,3.5,1
91362,Rings on Her Fingers (1942),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,2.0,1
91371,Rampart (2011),0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2011,3.17,3
91414,Arthur Christmas (2011),0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,3.0,1
91416,Miss Bala (2011),1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2011,3.0,2
91474,Flypaper (2011),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,1.0,1
